chr,s,e,fst
1,52940001,52980000,0.0196318249492621
1,52960001,53000000,0.0171385035573969
1,52980001,53020000,0.0145648076504204
1,53000001,53040000,0.0154350668355086
1,53020001,53060000,0.0150025672668483
1,53040001,53080000,0.0160553769829419
1,53060001,53100000,0.0182271318837863
1,53080001,53120000,0.023658888077814
1,53100001,53140000,0.0271306631077556
1,53120001,53160000,0.0240450572565583
1,53140001,53180000,0.0189013826974041
1,53160001,53200000,0.0166504743337047
1,53180001,53220000,0.0183181541371126
1,53200001,53240000,0.019843468178164
1,53220001,53260000,0.0199213448196977
1,53240001,53280000,0.019812589484001
1,53260001,53300000,0.0200273324262016
1,53280001,53320000,0.0180440305079962
1,53300001,53340000,0.012095655441654
1,53320001,53360000,0.0168399713300539
1,53340001,53380000,0.029938252257821
1,53360001,53400000,0.0281127542951541
1,53380001,53420000,0.01871163019517
1,53400001,53440000,0.0295569103743522
1,53420001,53460000,0.0369048562960292
1,53440001,53480000,0.0180560160683687
1,53460001,53500000,0.00842363737584706
1,53480001,53520000,0.011514858424536
1,53500001,53540000,0.0200342222764207
1,53520001,53560000,0.0277183602331108
1,53540001,53580000,0.0215679991003148
1,53560001,53600000,0.0165828520270042
1,53580001,53620000,0.0299603988124846
1,53600001,53640000,0.031532967458353
1,53620001,53660000,0.0192453045277278
1,53640001,53680000,0.015696042387723
1,53660001,53700000,0.0307290343228651
1,53680001,53720000,0.0336926523688824
1,53700001,53740000,0.0222900428130888
1,53720001,53760000,0.0200330686317353
1,53740001,53780000,0.023618750626566
1,53760001,53800000,0.0215642899486661
1,53780001,53820000,0.020527125037479
1,53800001,53840000,0.0185848751676848
1,53820001,53860000,0.0125940997551387
1,53840001,53880000,0.00989282748218749
1,53860001,53900000,0.00993117430365579
1,53880001,53920000,0.0233051921063765
1,53900001,53940000,0.0383960107473549
1,53920001,53960000,0.0338148006473363
1,53940001,53980000,0.0167944182305049
1,53960001,54000000,0.0135715013722103
1,53980001,54020000,0.0180844708204587
1,54000001,54040000,0.0187301070386126
1,54020001,54060000,0.0199295600060184
1,54040001,54080000,0.021645024468474
1,54060001,54100000,0.0183308024340056
1,54080001,54120000,0.0153282269925786
1,54100001,54140000,0.017663857637643
1,54120001,54160000,0.0158715713923468
1,54140001,54180000,0.0150793956902883
1,54160001,54200000,0.0173931909688879
1,54180001,54220000,0.0154342595570924
1,54200001,54240000,0.0118342932279387
1,54220001,54260000,0.0124124180044555
1,54240001,54280000,0.0155454373802079
1,54260001,54300000,0.0160740303228468
1,54280001,54320000,0.0157671149545242
1,54300001,54340000,0.0132130158750686
1,54320001,54360000,0.0102822373031029
1,54340001,54380000,0.00926306878299235
1,54360001,54400000,0.00787089835455152
1,54380001,54420000,0.00982458267257956
1,54400001,54440000,0.01418505858345
1,54420001,54460000,0.0198950821572055
1,54440001,54480000,0.0143474658992724
1,54460001,54500000,0.00673503485219261
1,54480001,54520000,0.00518873590503822
1,54500001,54540000,0.00584388680041613
1,54520001,54560000,0.00816065979223965
1,54540001,54580000,0.008698156090981
1,54560001,54600000,0.00840132011783742
1,54580001,54620000,0.00952322370700456
1,54600001,54640000,0.0130266238638884
1,54620001,54660000,0.0152678790709281
1,54640001,54680000,0.0169247801311156
1,54660001,54700000,0.0218723121236579
1,54680001,54720000,0.029208256023594
1,54700001,54740000,0.0347039564726585
1,54720001,54760000,0.0333523051622777
1,54740001,54780000,0.0325521633593808
1,54760001,54800000,0.034789661928061
1,54780001,54820000,0.037097141698663
1,54800001,54840000,0.0247369585799612
1,54820001,54860000,0.0139742879572153
1,54840001,54880000,0.0220604829855584
1,54860001,54900000,0.0183599140974042
1,54880001,54920000,0.0102112894562282
1,54900001,54940000,0.0151340978006815
1,54920001,54960000,0.0163723108478226
1,54940001,54980000,0.0163110000662676
1,54960001,55000000,0.0168771524187476
1,54980001,55020000,0.0192792181891432
1,55000001,55040000,0.0190309460616797
1,55020001,55060000,0.0188223402772194
1,55040001,55080000,0.0178104824527045
1,55060001,55100000,0.0133862404320861
1,55080001,55120000,0.0146895516579634
1,55100001,55140000,0.014892342911246
1,55120001,55160000,0.019474379827985
1,55140001,55180000,0.0257536535407352
1,55160001,55200000,0.0259747775725522
1,55180001,55220000,0.0229986477931495
1,55200001,55240000,0.0304894351827806
1,55220001,55260000,0.0377219067666508
1,55240001,55280000,0.0219251739420112
1,55260001,55300000,0.0082945915316611
1,55280001,55320000,0.00685970238452845
1,55300001,55340000,0.0074738263468659
1,55320001,55360000,0.00745948629218562
1,55340001,55380000,0.00790438460588735
1,55360001,55400000,0.0108550278159995
1,55380001,55420000,0.012804016530568
1,55400001,55440000,0.0117047447667554
1,55420001,55460000,0.0112624615273592
1,55440001,55480000,0.0143331511925281
1,55460001,55500000,0.0161626480651875
1,55480001,55520000,0.0217415448233773
1,55500001,55540000,0.0264050628442424
1,55520001,55560000,0.0366841335507984
1,55540001,55580000,0.0438563139265345
1,55560001,55600000,0.033830130458437
1,55580001,55620000,0.0190495735000769
1,55600001,55640000,0.0163694510384441
1,55620001,55660000,0.0146023962665281
1,55640001,55680000,0.00980832857071946
1,55660001,55700000,0.00913425453110392
1,55680001,55720000,0.0148128509205011
1,55700001,55740000,0.0159213427895238
1,55720001,55760000,0.0131871997621344
1,55740001,55780000,0.020122686176184
1,55760001,55800000,0.0179761150184072
1,55780001,55820000,0.0138973279813138
1,55800001,55840000,0.0106470702814895
1,55820001,55860000,0.00652033500671406
1,55840001,55880000,0.00516483545194231
1,55860001,55900000,0.00723375216691679
1,55880001,55920000,0.0135691422583439
1,55900001,55940000,0.0180939310850516
1,55920001,55960000,0.020518760493365
1,55940001,55980000,0.0216116173239905
1,55960001,56000000,0.0130952586810535
1,55980001,56020000,0.00777318387356569
1,56000001,56040000,0.0114055770213723
1,56020001,56060000,0.0136931616856795
1,56040001,56080000,0.0157468948731254
1,56060001,56100000,0.0162117510649294
1,56080001,56120000,0.0153735386883567
1,56100001,56140000,0.0152924376021343
1,56120001,56160000,0.0136969534699962
1,56140001,56180000,0.0151159260692304
1,56160001,56200000,0.0241197676641669
1,56180001,56220000,0.0212282429349836
1,56200001,56240000,0.0111961688459204
1,56220001,56260000,0.0113320333182441
1,56240001,56280000,0.0104993629500028
1,56260001,56300000,0.0115232008286199
1,56280001,56320000,0.0132249448714769
1,56300001,56340000,0.0117474454376198
1,56320001,56360000,0.0109983798977695
1,56340001,56380000,0.0119313867494521
1,56360001,56400000,0.0146661933915443
1,56380001,56420000,0.0171538220887412
1,56400001,56440000,0.0177509155899701
1,56420001,56460000,0.0176413602160744
1,56440001,56480000,0.0149890941786478
1,56460001,56500000,0.0156918002191189
1,56480001,56520000,0.0168922817282543
1,56500001,56540000,0.0181989484790693
1,56520001,56560000,0.0237978806517323
1,56540001,56580000,0.0210046386584477
1,56560001,56600000,0.0196718688213457
1,56580001,56620000,0.0225469806609085
1,56600001,56640000,0.0188610307835349
1,56620001,56660000,0.0172229333258167
1,56640001,56680000,0.0168058728016722
1,56660001,56700000,0.0190197008070771
1,56680001,56720000,0.0186067492332738
1,56700001,56740000,0.0194866997289769
1,56720001,56760000,0.0217388033570846
1,56740001,56780000,0.0207760299635261
1,56760001,56800000,0.0209083399405421
1,56780001,56820000,0.0211857676306143
1,56800001,56840000,0.022969996050774
1,56820001,56860000,0.0251997324267584
1,56840001,56880000,0.0237636917065456
1,56860001,56900000,0.0232235655310202
1,56880001,56920000,0.0269462229151132
1,56900001,56940000,0.0247598400836823
1,56920001,56960000,0.017502788616987
1,56940001,56980000,0.0181180313117958
1,56960001,57000000,0.0190566756920522
1,56980001,57020000,0.0199415009183247
1,57000001,57040000,0.0184665179549242
1,57020001,57060000,0.0151927150899126
1,57040001,57080000,0.00874856062796627
1,57060001,57100000,0.0041687186350771
1,57080001,57120000,0.0103646526147073
1,57100001,57140000,0.0202757886495395
1,57120001,57160000,0.0213008170507114
1,57140001,57180000,0.018502326834161
1,57160001,57200000,0.021297064369612
1,57180001,57220000,0.0245134054599647
1,57200001,57240000,0.0219807036436761
1,57220001,57260000,0.0194322079501446
1,57240001,57280000,0.0233905589224513
1,57260001,57300000,0.0250417728489248
1,57280001,57320000,0.0252336253991245
1,57300001,57340000,0.015915792641297
1,57320001,57360000,0.0112247186634783
1,57340001,57380000,0.0169991468719276
1,57360001,57400000,0.0304073602239572
1,57380001,57420000,0.032521918649871
1,57400001,57440000,0.0266527090934267
1,57420001,57460000,0.0251661485758613
1,57440001,57480000,0.0234174886015979
1,57460001,57500000,0.0109604308609677
1,57480001,57520000,0.0107907217440645
1,57500001,57540000,0.0127326699568815
1,57520001,57560000,0.0139245375180666
1,57540001,57580000,0.0126033051119181
1,57560001,57600000,0.0188360466679783
1,57580001,57620000,0.0255582838333063
1,57600001,57640000,0.0191870428565712
1,57620001,57660000,0.00936491222684112
1,57640001,57680000,0.011662197788616
1,57660001,57700000,0.0168837996287199
1,57680001,57720000,0.0150924849338324
1,57700001,57740000,0.0118623133744308
1,57720001,57760000,0.0131035411524565
1,57740001,57780000,0.0168122182996108
1,57760001,57800000,0.0150173920925046
1,57780001,57820000,0.0136760062718716
1,57800001,57840000,0.0190640621602376
1,57820001,57860000,0.0225204441558754
1,57840001,57880000,0.0199652084931096
1,57860001,57900000,0.0173255337982941
1,57880001,57920000,0.0180292085026306
1,57900001,57940000,0.0187470079875161
1,57920001,57960000,0.0180016656753935
1,57940001,57980000,0.0173396744140481
1,57960001,58000000,0.0479228608207463
1,57980001,58020000,0.0389558222293795
1,58000001,58040000,0.0210366824113761
1,58020001,58060000,0.020395473939118
1,58040001,58080000,0.0225074364801864
1,58060001,58100000,0.0280151557132289
1,58080001,58120000,0.0285708850102902
1,58100001,58140000,0.0313533601657301
1,58120001,58160000,0.0387880687879188
1,58140001,58180000,0.0427859378762354
1,58160001,58200000,0.0509557908191507
1,58180001,58220000,0.0549001996441469
1,58200001,58240000,0.0715335830745065
1,58220001,58260000,0.0767878950263931
1,58240001,58280000,0.0613063299099329
1,58260001,58300000,0.0484760439169908
1,58280001,58320000,0.0456304274827378
1,58300001,58340000,0.0466679415483066
1,58320001,58360000,0.0561633250224187
1,58340001,58380000,0.0595291922426134
1,58360001,58400000,0.0592028725373143
1,58380001,58420000,0.0607183600659461
1,58400001,58440000,0.0644423919074263
1,58420001,58460000,0.0668367924033865
1,58440001,58480000,0.0576162355315792
1,58460001,58500000,0.0286520241453669
1,58480001,58520000,0.0187255825331525
1,58500001,58540000,0.0228899039175714
1,58520001,58560000,0.0196855651047002
1,58540001,58580000,0.0183750141031
1,58560001,58600000,0.0100259650602134
1,58580001,58620000,0.00983367721267895
1,58600001,58640000,0.0131086588527854
1,58620001,58660000,0.0205410036985155
1,58640001,58680000,0.0180924722909558
1,58660001,58700000,0.0112019203800226
1,58680001,58720000,0.0150006480025373
1,58700001,58740000,0.014782563934108
1,58720001,58760000,0.013701971864584
1,58740001,58780000,0.0207271322285615
1,58760001,58800000,0.0245742561038105
1,58780001,58820000,0.0268994952089407
1,58800001,58840000,0.0275659593819677
1,58820001,58860000,0.029733767362139
1,58840001,58880000,0.0329901600988621
1,58860001,58900000,0.0236209907371772
1,58880001,58920000,0.0138650919047484
1,58900001,58940000,0.0214287377530749
1,58920001,58960000,0.0355454046401399
1,58940001,58980000,0.0393726929466088
1,58960001,59000000,0.0342163083435551
1,58980001,59020000,0.0323375765558534
1,59000001,59040000,0.0290084209804371
1,59020001,59060000,0.0255686031790953
1,59040001,59080000,0.0293654230956197
1,59060001,59100000,0.0337223463565911
1,59080001,59120000,0.0334748014443874
1,59100001,59140000,0.0344987100719024
1,59120001,59160000,0.0357504931488649
1,59140001,59180000,0.0326932222313226
1,59160001,59200000,0.0275240018805359
1,59180001,59220000,0.022635082162391
1,59200001,59240000,0.0195633913746398
1,59220001,59260000,0.0194180156387682
1,59240001,59280000,0.02249743905507
1,59260001,59300000,0.0210726834501779
1,59280001,59320000,0.0157766761277763
1,59300001,59340000,0.0124154442038847
1,59320001,59360000,0.0142441100542695
1,59340001,59380000,0.016865440797089
1,59360001,59400000,0.0159720409521553
1,59380001,59420000,0.0174446440996381
1,59400001,59440000,0.0190407206038895
1,59420001,59460000,0.0223264665085159
1,59440001,59480000,0.0290593542152571
1,59460001,59500000,0.0345880868787172
1,59480001,59520000,0.0379576777606439
1,59500001,59540000,0.0392149832832547
1,59520001,59560000,0.039062053053193
1,59540001,59580000,0.0374792237952593
1,59560001,59600000,0.0391329779327894
1,59580001,59620000,0.0384981925785632
1,59600001,59640000,0.0354575762657251
1,59620001,59660000,0.0414729896646125
1,59640001,59680000,0.0351421191871263
1,59660001,59700000,0.0294785390338788
1,59680001,59720000,0.0442589537469983
1,59700001,59740000,0.0383666569156198
1,59720001,59760000,0.035272997456968
1,59740001,59780000,0.0382222403916186
1,59760001,59800000,0.0377957657613091
1,59780001,59820000,0.0399479254785153
1,59800001,59840000,0.0463344038165151
1,59820001,59860000,0.0402558536646249
1,59840001,59880000,0.0439447288061285
1,59860001,59900000,0.0470126014459536
1,59880001,59920000,0.0421163519578897
1,59900001,59940000,0.0402062518409333
1,59920001,59960000,0.0495472613676492
1,59940001,59980000,0.0524205631598033
1,59960001,60000000,0.0381535763878285
1,59980001,60020000,0.0370019515987097
1,60000001,60040000,0.0367014108155555
1,60020001,60060000,0.0273742793366847
1,60040001,60080000,0.0281099695096207
1,60060001,60100000,0.0274315027199252
1,60080001,60120000,0.0192882406988332
1,60100001,60140000,0.0213854322226272
1,60120001,60160000,0.0209981040565344
1,60140001,60180000,0.0217716398838511
1,60160001,60200000,0.0288594895901633
1,60180001,60220000,0.0313867163761146
1,60200001,60240000,0.0271622099327366
1,60220001,60260000,0.0187762584006864
1,60240001,60280000,0.0205500690230165
1,60260001,60300000,0.0252330957181814
1,60280001,60320000,0.0216871808105846
1,60300001,60340000,0.025422939989523
1,60320001,60360000,0.0246314782920912
1,60340001,60380000,0.0161947949024486
1,60360001,60400000,0.0143529938723852
1,60380001,60420000,0.0159941000096737
1,60400001,60440000,0.0174676592858142
1,60420001,60460000,0.0152433040398953
1,60440001,60480000,0.0158457167877497
1,60460001,60500000,0.0212496018367418
1,60480001,60520000,0.0233321558456254
1,60500001,60540000,0.0252296378700252
1,60520001,60560000,0.0193276889227289
1,60540001,60580000,0.0197160856903654
1,60560001,60600000,0.0271660983949275
1,60580001,60620000,0.0268291196453364
1,60600001,60640000,0.021991332532386
1,60620001,60660000,0.0199253840642646
1,60640001,60680000,0.0262051782919696
1,60660001,60700000,0.0264442351784003
1,60680001,60720000,0.0243667665701205
1,60700001,60740000,0.0220577737549297
1,60720001,60760000,0.0225100852685286
1,60740001,60780000,0.0247641045022852
1,60760001,60800000,0.0226117690934026
1,60780001,60820000,0.0203543333293752
1,60800001,60840000,0.0193661193668874
1,60820001,60860000,0.0175817534136309
1,60840001,60880000,0.0215920518364222
1,60860001,60900000,0.0262891716524383
1,60880001,60920000,0.0233677186412312
1,60900001,60940000,0.0230564677964928
1,60920001,60960000,0.027331442572874
1,60940001,60980000,0.0317335507838375
1,60960001,61000000,0.034188339929621
1,60980001,61020000,0.0348311712991139
1,61000001,61040000,0.0335361755292806
1,61020001,61060000,0.0351715848032333
1,61040001,61080000,0.035170760790041
1,61060001,61100000,0.0341275875384461
1,61080001,61120000,0.0359848524710076
1,61100001,61140000,0.0336021710087861
1,61120001,61160000,0.0294641601067468
1,61140001,61180000,0.0255873897784869
1,61160001,61200000,0.0212048096753583
1,61180001,61220000,0.0242417300581979
1,61200001,61240000,0.0282074546874167
1,61220001,61260000,0.0303609632799783
1,61240001,61280000,0.0289833695822449
1,61260001,61300000,0.0273702760203266
1,61280001,61320000,0.0283366754068996
1,61300001,61340000,0.0321205305135561
1,61320001,61360000,0.0311420894940649
1,61340001,61380000,0.0238701014238607
1,61360001,61400000,0.0210527253403974
1,61380001,61420000,0.0235865283371158
1,61400001,61440000,0.0254044025443617
1,61420001,61460000,0.0170370415959858
1,61440001,61480000,0.0111966206978958
1,61460001,61500000,0.0142910181909352
1,61480001,61520000,0.0140642873534052
1,61500001,61540000,0.012955563974103
1,61520001,61560000,0.015978512756132
1,61540001,61580000,0.0178493878507897
1,61560001,61600000,0.02011144621577
1,61580001,61620000,0.0191881283463479
1,61600001,61640000,0.0146843365071464
1,61620001,61660000,0.0126905066814428
1,61640001,61680000,0.0122648489602356
1,61660001,61700000,0.0201458933485932
1,61680001,61720000,0.0261140265266065
1,61700001,61740000,0.0220417044724267
1,61720001,61760000,0.0187770911736745
1,61740001,61780000,0.0126480900780453
1,61760001,61800000,0.00931292372700362
1,61780001,61820000,0.0113915897033948
1,61800001,61840000,0.0132762787839036
1,61820001,61860000,0.00988662527036828
1,61840001,61880000,0.00737860708908425
1,61860001,61900000,0.00697390229125941
1,61880001,61920000,0.00754135745038192
1,61900001,61940000,0.00832936481592177
1,61920001,61960000,0.00997746822938083
1,61940001,61980000,0.0100774740389271
1,61960001,62000000,0.0102509066053741
1,61980001,62020000,0.0100784464337377
1,62000001,62040000,0.00892147924955008
1,62020001,62060000,0.0093855388331581
1,62040001,62080000,0.0069794659106812
1,62060001,62100000,0.00890522955189657
1,62080001,62120000,0.0136420454856605
1,62100001,62140000,0.0142946509444721
1,62120001,62160000,0.0141528316762769
1,62140001,62180000,0.0122857082448802
1,62160001,62200000,0.00801008306880576
1,62180001,62220000,0.00921063781041447
1,62200001,62240000,0.012607606785625
1,62220001,62260000,0.0154969694934185
1,62240001,62280000,0.0201430850636677
1,62260001,62300000,0.0241571881477168
1,62280001,62320000,0.0264121107142235
1,62300001,62340000,0.0228664416923526
1,62320001,62360000,0.0140528484785828
1,62340001,62380000,0.0129477733139451
1,62360001,62400000,0.0145175131887805
1,62380001,62420000,0.0194566028201921
1,62400001,62440000,0.0173231254739377
1,62420001,62460000,0.00874210312680377
1,62440001,62480000,0.00525396327121989
1,62460001,62500000,0.00536214133740875
1,62480001,62520000,0.00555987850935583
1,62500001,62540000,0.00722063378730616
1,62520001,62560000,0.00785808865606934
1,62540001,62580000,0.0091878469449994
1,62560001,62600000,0.011442931721556
1,62580001,62620000,0.01189666600591
1,62600001,62640000,0.0108284241489551
1,62620001,62660000,0.00954999344468042
1,62640001,62680000,0.010167623397393
1,62660001,62700000,0.0119510445709646
1,62680001,62720000,0.0169164791289544
1,62700001,62740000,0.0176282674600069
1,62720001,62760000,0.0106125485842223
1,62740001,62780000,0.00832776701889591
1,62760001,62800000,0.0102023105525295
1,62780001,62820000,0.0109571830723578
1,62800001,62840000,0.0148645346805177
1,62820001,62860000,0.0182316578619072
1,62840001,62880000,0.0204664804609618
1,62860001,62900000,0.0177244874850217
1,62880001,62920000,0.0112345597706025
1,62900001,62940000,0.0149575056074769
1,62920001,62960000,0.0199572021994147
1,62940001,62980000,0.0198091024959788
1,62960001,63000000,0.0163947360290233
1,62980001,63020000,0.0133038742161443
1,63000001,63040000,0.0226491130633467
1,63020001,63060000,0.0232903562899033
1,63040001,63080000,0.0238871866906065
1,63060001,63100000,0.0275424043191997
1,63080001,63120000,0.0209755932824366
1,63100001,63140000,0.011500790716396
1,63120001,63160000,0.00468268621499711
1,63140001,63180000,0.00498446970325266
1,63160001,63200000,0.011308400015059
1,63180001,63220000,0.0243238187780279
1,63200001,63240000,0.0352113746951368
1,63220001,63260000,0.0250876278888441
1,63240001,63280000,0.0229626113606987
1,63260001,63300000,0.0252717406198484
1,63280001,63320000,0.0236195895646617
1,63300001,63340000,0.0226045974768532
1,63320001,63360000,0.0328337021768758
1,63340001,63380000,0.030691407732886
1,63360001,63400000,0.0250941881888197
1,63380001,63420000,0.021216606044628
1,63400001,63440000,0.0190263349246232
1,63420001,63460000,0.0147367120815705
1,63440001,63480000,0.0110528462337042
1,63460001,63500000,0.010196765635669
1,63480001,63520000,0.0101596960710282
1,63500001,63540000,0.0107619383328406
1,63520001,63560000,0.0155183194069337
1,63540001,63580000,0.0171216202604658
1,63560001,63600000,0.0158557266245028
1,63580001,63620000,0.0114063409509845
1,63600001,63640000,0.0137479947647245
1,63620001,63660000,0.0272845450307492
1,63640001,63680000,0.0335499628383851
1,63660001,63700000,0.0295098223870668
1,63680001,63720000,0.0276807241922621
1,63700001,63740000,0.0309440639633172
1,63720001,63760000,0.0252765947609704
1,63740001,63780000,0.00983409028760579
1,63760001,63800000,0.00896771116264476
1,63780001,63820000,0.00941810038472019
1,63800001,63840000,0.00851171969794068
1,63820001,63860000,0.0067607944340367
1,63840001,63880000,0.00801979194903109
1,63860001,63900000,0.0103625049831824
1,63880001,63920000,0.0248154223165682
1,63900001,63940000,0.041315243107167
1,63920001,63960000,0.0414371143734795
1,63940001,63980000,0.0309831981825052
1,63960001,64000000,0.021535077461383
1,63980001,64020000,0.0207897809983552
1,64000001,64040000,0.017965051385718
1,64020001,64060000,0.0183966027120993
1,64040001,64080000,0.0176803829826287
1,64060001,64100000,0.0165301896746252
1,64080001,64120000,0.0168064658878188
1,64100001,64140000,0.0184919663786471
1,64120001,64160000,0.0190920027569008
1,64140001,64180000,0.0207944618312483
1,64160001,64200000,0.0229339248156269
1,64180001,64220000,0.0203402088192878
1,64200001,64240000,0.0154222269264209
1,64220001,64260000,0.0168065122774631
1,64240001,64280000,0.017356109851957
1,64260001,64300000,0.0168015521716143
1,64280001,64320000,0.0184070332381182
1,64300001,64340000,0.0198525680270528
1,64320001,64360000,0.019870646715536
1,64340001,64380000,0.0195533423236615
1,64360001,64400000,0.0236163732886659
1,64380001,64420000,0.0230002259161201
1,64400001,64440000,0.0172355498017603
1,64420001,64460000,0.0188596716595536
1,64440001,64480000,0.0183014352887726
1,64460001,64500000,0.0161639946980711
1,64480001,64520000,0.0179336984647493
1,64500001,64540000,0.0152243919204848
1,64520001,64560000,0.0200055427385544
1,64540001,64580000,0.0219503240549685
1,64560001,64600000,0.0134119515511145
1,64580001,64620000,0.010344059988058
1,64600001,64640000,0.00931180072781658
1,64620001,64660000,0.00792820690550938
1,64640001,64680000,0.0089071064390639
1,64660001,64700000,0.00868844037395629
1,64680001,64720000,0.0160152002255114
1,64700001,64740000,0.0263110003055668
1,64720001,64760000,0.0197893188556762
1,64740001,64780000,0.0138311153168578
1,64760001,64800000,0.0139259754201752
1,64780001,64820000,0.0173891025953578
1,64800001,64840000,0.0184761680214925
1,64820001,64860000,0.0178569422459981
1,64840001,64880000,0.021499744245172
1,64860001,64900000,0.0219662916114836
1,64880001,64920000,0.0217670634546963
1,64900001,64940000,0.0229814249233921
1,64920001,64960000,0.0259954363312706
1,64940001,64980000,0.0267026444909821
1,64960001,65000000,0.0239438258700954
1,64980001,65020000,0.0228285310113956
1,65000001,65040000,0.0262207383711175
1,65020001,65060000,0.0255002876734664
1,65040001,65080000,0.0397346191822004
1,65060001,65100000,0.0467675208534063
1,65080001,65120000,0.035894773671893
1,65100001,65140000,0.034803312974288
1,65120001,65160000,0.0342263417298333
1,65140001,65180000,0.0349215447369238
1,65160001,65200000,0.0386726416066826
1,65180001,65220000,0.0365436264248422
1,65200001,65240000,0.0223009801030283
1,65220001,65260000,0.0227123791610593
1,65240001,65280000,0.0226795763260268
1,65260001,65300000,0.0255816759069726
1,65280001,65320000,0.0281496879952711
1,65300001,65340000,0.0216355623942596
1,65320001,65360000,0.0172697877758024
1,65340001,65380000,0.0183275011963611
1,65360001,65400000,0.0160178625420579
1,65380001,65420000,0.0176925276097284
1,65400001,65440000,0.026592603898306
1,65420001,65460000,0.021493076197114
1,65440001,65480000,0.0212837926311371
1,65460001,65500000,0.0298329833812871
1,65480001,65520000,0.0305975752246134
1,65500001,65540000,0.0277722319548523
1,65520001,65560000,0.0264596939024158
1,65540001,65580000,0.029430734577724
1,65560001,65600000,0.026498352385831
1,65580001,65620000,0.0223180737502989
1,65600001,65640000,0.0211383545324337
1,65620001,65660000,0.0226190764268821
1,65640001,65680000,0.0159328746871114
1,65660001,65700000,0.0108953014506704
1,65680001,65720000,0.00827351011321084
1,65700001,65740000,0.00831706290352435
1,65720001,65760000,0.00814777414059384
1,65740001,65780000,0.00705729171731321
1,65760001,65800000,0.00881503115006774
1,65780001,65820000,0.0101025465811325
1,65800001,65840000,0.0103011825125975
1,65820001,65860000,0.0110292996788823
1,65840001,65880000,0.0102362862904649
1,65860001,65900000,0.0100279066492617
1,65880001,65920000,0.00929342588070022
1,65900001,65940000,0.00988774007411467
1,65920001,65960000,0.0103112266505914
1,65940001,65980000,0.0130437596983735
1,65960001,66000000,0.0128828364300316
1,65980001,66020000,0.0119908204946196
1,66000001,66040000,0.0144921706896366
1,66020001,66060000,0.0122306312353035
1,66040001,66080000,0.00722705234827063
1,66060001,66100000,0.00765375770328541
1,66080001,66120000,0.00816002131088026
1,66100001,66140000,0.00704200676695821
1,66120001,66160000,0.00598876105999605
1,66140001,66180000,0.00687719622293399
1,66160001,66200000,0.00827279998619875
1,66180001,66220000,0.00616848818919024
1,66200001,66240000,0.00559219477479333
1,66220001,66260000,0.0053584298643719
1,66240001,66280000,0.00684396505121767
1,66260001,66300000,0.0081280904172017
1,66280001,66320000,0.00700746867946834
1,66300001,66340000,0.00494610263640673
1,66320001,66360000,0.00467851080806126
1,66340001,66380000,0.00484010856860035
1,66360001,66400000,0.00493762622401071
1,66380001,66420000,0.00591517999335913
1,66400001,66440000,0.00608768541719179
1,66420001,66460000,0.0061289759703555
1,66440001,66480000,0.00484995123548935
1,66460001,66500000,0.00390461213289657
1,66480001,66520000,0.00584839847258187
1,66500001,66540000,0.00556713979790893
1,66520001,66560000,0.00474744969730109
1,66540001,66580000,0.00786576205030365
1,66560001,66600000,0.0100858133633478
1,66580001,66620000,0.009043436243005
1,66600001,66640000,0.00699441883373529
1,66620001,66660000,0.00805852125653584
1,66640001,66680000,0.00710396845279698
1,66660001,66700000,0.00530109109805424
1,66680001,66720000,0.00625203284290643
1,66700001,66740000,0.00619488928765385
1,66720001,66760000,0.00692127681952961
1,66740001,66780000,0.00679126955685139
1,66760001,66800000,0.00621048917796881
1,66780001,66820000,0.00714287726948884
1,66800001,66840000,0.00486277473637281
1,66820001,66860000,0.00589846764103523
1,66840001,66880000,0.0069548641722359
1,66860001,66900000,0.00709480111943011
1,66880001,66920000,0.0068963328633137
1,66900001,66940000,0.00533387320483525
1,66920001,66960000,0.0034808925597709
1,66940001,66980000,0.00542566081914204
1,66960001,67000000,0.00667732674720573
1,66980001,67020000,0.00629354902702944
1,67000001,67040000,0.00696621527822687
1,67020001,67060000,0.0063163434090311
1,67040001,67080000,0.00581225304047305
1,67060001,67100000,0.00538943788222528
1,67080001,67120000,0.00563156277647586
1,67100001,67140000,0.00694854392212902
1,67120001,67160000,0.00710273607083042
1,67140001,67180000,0.00644592729227743
1,67160001,67200000,0.00545763954113109
1,67180001,67220000,0.004981328444688
1,67200001,67240000,0.00632705477001192
1,67220001,67260000,0.0056146626964192
1,67240001,67280000,0.00504007880138986
1,67260001,67300000,0.00469833809173501
1,67280001,67320000,0.00538276448427449
1,67300001,67340000,0.00724517236736853
1,67320001,67360000,0.00679005415195342
1,67340001,67380000,0.00399545044425093
1,67360001,67400000,0.00459910445885305
1,67380001,67420000,0.00512260101405164
1,67400001,67440000,0.00568678735884182
1,67420001,67460000,0.00732872090039995
1,67440001,67480000,0.00738025212655032
1,67460001,67500000,0.00622449821831214
1,67480001,67520000,0.00522818088323062
1,67500001,67540000,0.00472136016445954
1,67520001,67560000,0.00581811011326827
1,67540001,67580000,0.00661000475291486
1,67560001,67600000,0.00634456103398987
1,67580001,67620000,0.00590319074238767
1,67600001,67640000,0.00505950863866627
1,67620001,67660000,0.00470529029551854
1,67640001,67680000,0.00608900397081287
1,67660001,67700000,0.00705255159069878
1,67680001,67720000,0.00482508079900318
1,67700001,67740000,0.00281960927752115
1,67720001,67760000,0.00375675202626694
